F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,TARGET
0.225,0.2,0.25,0.35,0.175,0.125,0.175,0.2,0.1,0.3,0.225,0.225,0.35,0.2,0.05,0.225,0.2,0.25,0.1,0.275,0.275,0.375,0.1,0.175,0.25,0.2,0.225,0.375,0.1,0.175,0.175,0.05,0.05,0.325,0.15,0.175,0.375,0.1,0.05,0.951273616
0.14893617,0.191489362,0.212765957,0.191489362,0.106382979,0.106382979,0.319148936,0.106382979,0.106382979,0.085106383,0.212765957,0.191489362,0.170212766,0.191489362,0.063829787,0.106382979,0.234042553,0.170212766,0.127659574,0.276595745,0.085106383,0.14893617,0.255319149,0.085106383,0.191489362,0.212765957,0.127659574,0.170212766,0.106382979,0.234042553,0.29787234,0.021276596,0.021276596,0.319148936,0.14893617,0.106382979,0.255319149,0.14893617,0.085106383,3.023209287
0.222222222,0.666666667,0.111111111,0.055555556,0.055555556,0.555555556,0.222222222,0.222222222,0.388888889,0.111111111,0.444444444,0.333333333,0.666666667,0.333333333,0,0.222222222,0.666666667,0.111111111,0,0.888888889,0.111111111,0,0.333333333,0.611111111,0.111111111,0.666666667,0.222222222,0,0.333333333,0.611111111,0.888888889,0,0,0.388888889,0.055555556,0.055555556,0.888888889,0.055555556,0,28.194372 39
0.133333333,0.666666667,0,0.133333333,0.133333333,0.533333333,0.066666667,0.466666667,0.2,0.133333333,0.266666667,0.4,0.333333333,0.333333333,0.066666667,0.266666667,0.666666667,0,0.133333333,0.666666667,0,0.066666667,0.2,0.466666667,0,0.666666667,0.133333333,0.133333333,0.133333333,0.533333333,0.8,0,0,0.533333333,0.133333333,0,0.8,0.133333333,0,33.64173447
0.16,0.24,0.4,0,0.08,0.6,0.16,0.4,0.28,0.2,0.28,0.36,0.16,0.32,0.32,0.2,0.28,0.36,0,0.4,0.08,0,0.52,0,0.4,0.24,0.16,0.04,0.52,0,0.4,0,0,0.56,0,0.08,0.4,0.08,0,5.275696107
0.142857143,0.238095238,0.428571429,0,0,0.666666667,0.142857143,0.428571429,0.238095238,0.142857143,0.238095238,0.428571429,0.142857143,0.238095238,0.428571429,0.142857143,0.238095238,0.428571429,0,0.380952381,0,0,0.571428571,0,0.428571429,0.238095238,0.142857143,0,0.571428571,0,0.380952381,0,0,0.666666667,0,0,0.380952381,0,0,12.0878166
0.166666667,0.166666667,0.277777778,0,0,0.333333333,0,0.333333333,0,0.111111111,0.222222222,0.222222222,0.055555556,0.388888889,0.055555556,0.111111111,0.333333333,0,0.111111111,0.222222222,0.222222222,0.111111111,0.222222222,0,0.222222222,0.222222222,0.111111111,0,0,0.222222222,0.333333333,0,0,0.222222222,0.111111111,0.222222222,0.166666667,0.277777778,0.166666667,8.000190619
0.166666667,0.166666667,0.277777778,0,0,0.333333333,0,0.222222222,0,0.111111111,0.222222222,0.222222222,0.055555556,0.388888889,0.055555556,0.222222222,0.222222222,0,0.111111111,0.222222222,0.222222222,0.111111111,0.222222222,0,0.222222222,0.222222222,0.111111111,0,0,0.222222222,0.333333333,0,0,0.222222222,0.111111111,0.222222222,0.166666667,0.277777778,0.166666667,4.000099514
0.4,0.066666667,0.3,0.066666667,0.133333333,0.366666667,0.1,0.5,0,0.3,0.3,0.133333333,0.366666667,0.166666667,0.066666667,0.066666667,0.3,0.066666667,0.3,0.166666667,0.366666667,0.1,0.5,0.1,0.333333333,0.1,0.333333333,0.1,0.1,0.5,0.333333333,0,0.133333333,0.166666667,0.4,0.2,0.066666667,0.3,0.4,8.000170338
0.230769231,0.230769231,0.230769231,0.333333333,0.282051282,0.128205128,0.128205128,0.384615385,0.025641026,0.384615385,0.230769231,0.230769231,0.256410256,0.307692308,0.051282051,0.230769231,0.230769231,0.230769231,0.153846154,0.256410256,0.307692308,0.307692308,0.205128205,0.153846154,0.230769231,0.230769231,0.230769231,0.307692308,0.205128205,0.153846154,0.179487179,0.076923077,0.128205128,0.307692308,0.205128205,0.205128205,0.41025641,0.153846154,0.051282051,7.986032601
0.179487179,0.256410256,0.205128205,0.307692308,0.153846154,0.102564103,0.384615385,0.205128205,0.051282051,0.179487179,0.307692308,0.205128205,0.307692308,0.179487179,0.179487179,0.230769231,0.307692308,0.153846154,0.102564103,0.282051282,0.205128205,0.179487179,0.307692308,0.076923077,0.205128205,0.307692308,0.179487179,0.205128205,0.230769231,0.153846154,0.205128205,0.025641026,0.128205128,0.256410256,0.205128205,0.205128205,0.41025641,0.230769231,0.025641026,29.79504357
0.142857143,0.047619048,0.476190476,0.19047619,0.238095238,0.095238095,0.142857143,0.333333333,0.047619048,0.095238095,0.19047619,0.333333333,0.380952381,0.142857143,0,0.142857143,0.238095238,0.333333333,0.142857143,0.238095238,0.285714286,0.238095238,0.19047619,0.238095238,0.285714286,0.238095238,0.142857143,0.238095238,0.19047619,0.238095238,0.19047619,0,0,0.238095238,0.238095238,0.19047619,0.095238095,0.476190476,0.095238095,5.202151782
0.235294118,0.117647059,0.176470588,0.235294118,0.058823529,0.352941176,0.117647059,0.294117647,0.117647059,0.352941176,0.117647059,0.176470588,0.235294118,0.058823529,0.235294118,0.352941176,0.235294118,0.058823529,0.294117647,0.176470588,0.117647059,0.117647059,0.294117647,0.235294118,0.176470588,0.117647059,0.235294118,0.117647059,0.294117647,0.235294118,0.352941176,0,0,0.176470588,0.294117647,0.117647059,0.352941176,0.235294118,0,10.00516385
0.35483871,0.225806452,0.225806452,0.032258065,0.032258065,0.548387097,0.064516129,0.64516129,0,0.419354839,0.225806452,0.225806452,0.064516129,0.387096774,0,0.096774194,0.419354839,0.032258065,0.35483871,0.225806452,0.225806452,0.096774194,0.483870968,0.161290323,0.225806452,0.225806452,0.35483871,0.032258065,0.032258065,0.612903226,0.580645161,0,0,0.193548387,0.387096774,0.193548387,0.258064516,0.258064516,0.322580645,0.750201223
0.260869565,0.260869565,0.173913043,0.347826087,0.173913043,0.173913043,0.347826087,0.173913043,0.173913043,0.217391304,0.304347826,0.130434783,0.391304348,0.130434783,0.043478261,0.260869565,0.260869565,0.173913043,0.217391304,0.304347826,0.217391304,0.130434783,0.304347826,0.217391304,0.173913043,0.260869565,0.260869565,0.130434783,0.304347826,0.217391304,0.47826087,0.043478261,0.043478261,0.260869565,0.347826087,0,0.391304348,0.043478261,0.130434783,88.20540543
0.2,0.2,0.16,0.24,0.12,0.2,0.24,0.12,0.2,0.16,0.24,0.12,0.4,0.04,0.04,0.2,0.2,0.16,0.16,0.24,0.2,0.12,0.24,0.2,0.16,0.2,0.2,0.12,0.24,0.2,0.4,0,0,0.16,0.28,0,0.32,0.04,0.08,0.942557591
0.260869565,0.260869565,0.173913043,0.347826087,0.173913043,0.173913043,0.130434783,0.304347826,0.043478261,0.086956522,0.086956522,0.347826087,0.391304348,0.130434783,0.043478261,0.260869565,0.260869565,0.173913043,0.217391304,0.304347826,0.217391304,0.130434783,0.304347826,0.217391304,0.173913043,0.260869565,0.260869565,0.130434783,0.304347826,0.217391304,0.47826087,0.043478261,0.043478261,0.260869565,0.347826087,0,0.391304348,0.043478261,0.130434783,0.940013 52
0.090909091,0.363636364,0.272727273,0.090909091,0.272727273,0.363636364,0.090909091,0.272727273,0.363636364,0,0.636363636,0,0.272727273,0.363636364,0.090909091,0.090909091,0.363636364,0.272727273,0,0.454545455,0.181818182,0.090909091,0.272727273,0.454545455,0.272727273,0.363636364,0.090909091,0.090909091,0.272727273,0.454545455,0.454545455,0,0,0.181818182,0.090909091,0.090909091,0.363636364,0.272727273,0.090909091,64.1765708 2
0.166666667,0.166666667,0.166666667,0.166666667,0,0.166666667,0.25,0.166666667,0.083333333,0.25,0.25,0.083333333,0.166666667,0.166666667,0,0.166666667,0.333333333,0.083333333,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.25,0.166666667,0.166666667,0.166666667,0,0.166666667,0.25,0.333333333,0,0,0.083333333,0.25,0.083333333,0.333333333,0.166666667,0,64.11795011
0.142857143,0.428571429,0.142857143,0.071428571,0.214285714,0.357142857,0.071428571,0.357142857,0.357142857,0.142857143,0.428571429,0.142857143,0.5,0.071428571,0.214285714,0.071428571,0.5,0.214285714,0.071428571,0.357142857,0.214285714,0.071428571,0.071428571,0.428571429,0.071428571,0.5,0.071428571,0.071428571,0.071428571,0.428571429,0.428571429,0,0,0.428571429,0.285714286,0,0.5,0.071428571,0.071428571,64.1408013 5
0.166666667,0.25,0.125,0.291666667,0.041666667,0.333333333,0.375,0.125,0.208333333,0.208333333,0.208333333,0.166666667,0.166666667,0.166666667,0.125,0.166666667,0.25,0.083333333,0.208333333,0.291666667,0.041666667,0.083333333,0.208333333,0.333333333,0.125,0.25,0.166666667,0.083333333,0.208333333,0.333333333,0.416666667,0.083333333,0.083333333,0.291666667,0.25,0,0.416666667,0,0,21.90568852
0.173913043,0.391304348,0.086956522,0.260869565,0.086956522,0.47826087,0.173913043,0.304347826,0.260869565,0.173913043,0.347826087,0.217391304,0.47826087,0.086956522,0.086956522,0.130434783,0.347826087,0.130434783,0.043478261,0.52173913,0.043478261,0.086956522,0.086956522,0.47826087,0.086956522,0.47826087,0.086956522,0.086956522,0.086956522,0.47826087,0.47826087,0.086956522,0.086956522,0.434782609,0,0,0.434782609,0.043478261,0.130434783,4.843700971
0.2,0.25,0.25,0.15,0.05,0.35,0.35,0.15,0.15,0.1,0.05,0.45,0.3,0.2,0.2,0.15,0.3,0.2,0.05,0.35,0.15,0.25,0.3,0.2,0.15,0.35,0.1,0.15,0.1,0.4,0.4,0,0,0.35,0.05,0.15,0.35,0.1,0.1,1.549164034
0.133333333,0.666666667,0,0.133333333,0.133333333,0.466666667,0.2,0.266666667,0.133333333,0.066666667,0.2,0.466666667,0.133333333,0.533333333,0.066666667,0.4,0.4,0.066666667,0.133333333,0.666666667,0,0,0.133333333,0.466666667,0,0.666666667,0.133333333,0,0.133333333,0.466666667,0.666666667,0,0,0.8,0.133333333,0,0.8,0,0,3.69401659
0.428571429,0,0.095238095,0.428571429,0.095238095,0,0,0.095238095,0,0.476190476,0,0.095238095,0.095238095,0,0,0.428571429,0,0.095238095,0.619047619,0,0.095238095,0.142857143,0.380952381,0.047619048,0.095238095,0,0.428571429,0.142857143,0.380952381,0.047619048,0.428571429,0,0,0,0.523809524,0,0.333333333,0.285714286,0.095238095,14.71051495
0.35,0.2,0.1,0.55,0,0.1,0.45,0.05,0.05,0.4,0.15,0.15,0.25,0.25,0.05,0.3,0.25,0.05,0.1,0.5,0,0.15,0.3,0.15,0.05,0.25,0.3,0.2,0.25,0.2,0.4,0.05,0.05,0.2,0.25,0.1,0.2,0.1,0.35,11.89181964
0.066666667,0.533333333,0.2,0.133333333,0.266666667,0.333333333,0.333333333,0.266666667,0.066666667,0.066666667,0.333333333,0.4,0.2,0.533333333,0,0.466666667,0.133333333,0.333333333,0.066666667,0.4,0.333333333,0.133333333,0.133333333,0.466666667,0.2,0.533333333,0.066666667,0.133333333,0.133333333,0.466666667,0.466666667,0,0,0.333333333,0.066666667,0.333333333,0.6,0,0,58.64517154
0,0.545454545,0.272727273,0.090909091,0.181818182,0.454545455,0.363636364,0.272727273,0.181818182,0,0.363636364,0.454545455,0.181818182,0.636363636,0.090909091,0.272727273,0.272727273,0.363636364,0,0.545454545,0.272727273,0.181818182,0.090909091,0.454545455,0.272727273,0.545454545,0,0.181818182,0.090909091,0.454545455,0.545454545,0,0,0.636363636,0,0.272727273,0.545454545,0,0,20.77738388
0.25,0.375,0.1875,0.1875,0.25,0.3125,0.25,0.4375,0.125,0.15625,0.34375,0.21875,0.4375,0.1875,0.03125,0.1875,0.375,0.1875,0.1875,0.4375,0.1875,0.25,0.1875,0.25,0.1875,0.375,0.25,0.21875,0.09375,0.34375,0.4375,0,0.125,0.28125,0.25,0.1875,0.46875,0.15625,0.15625,12.51015285
0.125,0.1875,0.40625,0.25,0.28125,0.1875,0.25,0.28125,0.125,0.15625,0.28125,0.3125,0.375,0.15625,0.15625,0.21875,0.28125,0.25,0.0625,0.25,0.28125,0.21875,0.1875,0.25,0.3125,0.28125,0.15625,0.28125,0.1875,0.25,0.15625,0.03125,0.09375,0.21875,0.25,0.09375,0.25,0.25,0.0625,50.0421848 2
0.466666667,0.333333333,0.066666667,0,0,0.8,0,0.666666667,0,0.466666667,0.066666667,0.333333333,0.133333333,0.266666667,0,0.133333333,0.266666667,0,0.466666667,0.333333333,0.066666667,0.066666667,0.466666667,0.2,0.066666667,0.333333333,0.466666667,0,0,0.666666667,0.8,0,0,0.266666667,0.533333333,0,0.333333333,0.066666667,0.466666667,12.00027296
0.25,0.416666667,0.083333333,0.166666667,0,0.5,0,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.416666667,0.25,0.083333333,0.25,0.416666667,0.083333333,0.083333333,0.583333333,0.083333333,0.25,0.083333333,0.416666667,0.083333333,0.416666667,0.25,0.25,0.083333333,0.416666667,0.5,0,0,0.333333333,0.166666667,0,0.666666667,0,0,6.826586556
0.055555556,0.388888889,0.222222222,0.166666667,0.111111111,0.388888889,0.166666667,0.333333333,0.166666667,0.111111111,0.5,0.111111111,0.388888889,0.222222222,0.111111111,0.111111111,0.333333333,0.277777778,0.111111111,0.388888889,0.222222222,0.166666667,0.111111111,0.444444444,0.222222222,0.388888889,0.055555556,0.111111111,0.055555556,0.5,0.444444444,0,0,0.277777778,0.222222222,0.055555556,0.388888889,0.222222222,0.055555556,3.355768407
0.157894737,0.421052632,0.157894737,0.157894737,0.157894737,0.421052632,0.210526316,0.210526316,0.368421053,0.157894737,0.421052632,0.157894737,0.315789474,0.368421053,0.105263158,0.157894737,0.421052632,0.157894737,0.052631579,0.526315789,0.157894737,0.105263158,0.210526316,0.421052632,0.157894737,0.421052632,0.157894737,0.105263158,0.210526316,0.421052632,0.526315789,0.052631579,0.052631579,0.368421053,0.105263158,0.105263158,0.578947368,0,0,6.8877866
0.083333333,0.25,0.25,0.083333333,0.083333333,0.416666667,0.083333333,0.083333333,0.416666667,0.083333333,0.416666667,0.083333333,0.25,0.25,0.166666667,0,0.333333333,0.166666667,0.166666667,0.333333333,0.166666667,0.166666667,0.166666667,0.25,0.25,0.25,0.083333333,0.083333333,0.083333333,0.333333333,0.333333333,0,0,0.333333333,0.083333333,0.25,0.25,0.25,0.083333333,21.72982252
0.057142857,0.257142857,0.371428571,0.142857143,0.171428571,0.285714286,0.342857143,0.285714286,0.171428571,0.142857143,0.342857143,0.228571429,0.314285714,0.228571429,0.171428571,0.114285714,0.257142857,0.314285714,0,0.371428571,0.171428571,0.171428571,0.2,0.2,0.314285714,0.257142857,0.057142857,0.171428571,0.2,0.2,0.228571429,0,0.028571429,0.4,0.057142857,0.114285714,0.314285714,0.171428571,0,14.02359395
0.066666667,0.066666667,0.333333333,0.066666667,0.466666667,0.066666667,0.066666667,0.333333333,0.066666667,0.133333333,0.133333333,0.4,0.133333333,0.4,0,0.2,0.066666667,0.2,0.133333333,0.133333333,0.4,0.266666667,0.4,0.133333333,0.4,0.133333333,0.133333333,0.266666667,0.4,0.133333333,0,0,0.133333333,0.066666667,0.066666667,0.466666667,0.133333333,0.133333333,0,100.001 2151
0.3,0.133333333,0.266666667,0.166666667,0.2,0.333333333,0.133333333,0.466666667,0.066666667,0.233333333,0.2,0.266666667,0.3,0.1,0.166666667,0.3,0.133333333,0.266666667,0.2,0.333333333,0.066666667,0.333333333,0.233333333,0.133333333,0.3,0.166666667,0.266666667,0.366666667,0.2,0.166666667,0.3,0,0.133333333,0.266666667,0.233333333,0.066666667,0.266666667,0.133333333,0.166666667,1.001476613
0.153846154,0.153846154,0.307692308,0.076923077,0,0.307692308,0.153846154,0.461538462,0,0.153846154,0.153846154,0.307692308,0.307692308,0.076923077,0.230769231,0.076923077,0.384615385,0.230769231,0.076923077,0.230769231,0.153846154,0.153846154,0.153846154,0.461538462,0.230769231,0.230769231,0.076923077,0.076923077,0.076923077,0.538461538,0.307692308,0,0,0.153846154,0.076923077,0.153846154,0.230769231,0.230769231,0.076923077,15.00881916
0.272727273,0.181818182,0.272727273,0.272727273,0.181818182,0.272727273,0.318181818,0.227272727,0.227272727,0.318181818,0.181818182,0.272727273,0.272727273,0.272727273,0.181818182,0.318181818,0.227272727,0.227272727,0.181818182,0.318181818,0.227272727,0.227272727,0.318181818,0.227272727,0.227272727,0.227272727,0.318181818,0.227272727,0.318181818,0.227272727,0.272727273,0,0.090909091,0.272727273,0.272727273,0.181818182,0.363636364,0.136363636,0.090909091,15.2010 9936
0.2,0.2,0.25,0.35,0,0.2,0.25,0,0.2,0.3,0.3,0.05,0.15,0.2,0.1,0.15,0.45,0,0.25,0.15,0.2,0.25,0.3,0.15,0.15,0.2,0.2,0,0.15,0.3,0.4,0,0,0.15,0.2,0.25,0.2,0.35,0.2,2.503158272
0.173913043,0.217391304,0.217391304,0.347826087,0.086956522,0.260869565,0.304347826,0.130434783,0.217391304,0.217391304,0.260869565,0.173913043,0.304347826,0.217391304,0.130434783,0.260869565,0.217391304,0.217391304,0.130434783,0.347826087,0.173913043,0.217391304,0.260869565,0.260869565,0.173913043,0.260869565,0.217391304,0.217391304,0.260869565,0.260869565,0.304347826,0.043478261,0.043478261,0.347826087,0.304347826,0.086956522,0.347826087,0.130434783,0.043478261,6.011705383
0.157894737,0.157894737,0.210526316,0.315789474,0.157894737,0.315789474,0.157894737,0.263157895,0.157894737,0.210526316,0.315789474,0.157894737,0.315789474,0.263157895,0.105263158,0.263157895,0.157894737,0.157894737,0.105263158,0.210526316,0.368421053,0.157894737,0.315789474,0.157894737,0.315789474,0.157894737,0.157894737,0.157894737,0.315789474,0.157894737,0.315789474,0,0,0.578947368,0.052631579,0,0.210526316,0.315789474,0.105263158,14.68138387
0.157894737,0.210526316,0.263157895,0.157894737,0.315789474,0.210526316,0.210526316,0.157894737,0.052631579,0.105263158,0.052631579,0.421052632,0.052631579,0.421052632,0.052631579,0.315789474,0.157894737,0.105263158,0.105263158,0.263157895,0.210526316,0,0.473684211,0.052631579,0.210526316,0.263157895,0.105263158,0.157894737,0.263157895,0.263157895,0.315789474,0,0,0.263157895,0.105263158,0.210526316,0.315789474,0.157894737,0.052631579,3.145932692
0.151515152,0.303030303,0.212121212,0.121212121,0.060606061,0.333333333,0.242424242,0.121212121,0.272727273,0.121212121,0.393939394,0.121212121,0.272727273,0.303030303,0.03030303,0.090909091,0.363636364,0.151515152,0.121212121,0.454545455,0.121212121,0.212121212,0.151515152,0.151515152,0.212121212,0.303030303,0.151515152,0.181818182,0.060606061,0.242424242,0.454545455,0,0,0.242424242,0.090909091,0.212121212,0.363636364,0.151515152,0.090909091,0.240660748
0,0.625,0,0,0,0.625,0.375,0.125,0.125,0.125,0.375,0.25,0,0.625,0,0.5,0.125,0.125,0,0.625,0,0,0,0.25,0,0.625,0,0,0,0.25,0.625,0,0,0.625,0,0,0.625,0,0,5.744936026
0,0.375,0,0,0,0.375,0.25,0.375,0,0.125,0.125,0.25,0,0.375,0.125,0.375,0,0.375,0,0.375,0,0,0,0.375,0,0.375,0,0,0,0.375,0.375,0,0,0.5,0,0,0.375,0,0,1.581937905
0,0.5,0,0,0,0.625,0.375,0.125,0,0,0.25,0.25,0,0.5,0.125,0.5,0,0.25,0,0.5,0,0,0,0.25,0,0.5,0,0,0,0.25,0.5,0,0,0.5,0,0,0.5,0,0,2.966711086
0,0.625,0,0,0,0.625,0,0.25,0.25,0,0.25,0.375,0,0.625,0,0.125,0.5,0,0,0.625,0,0,0,0.25,0,0.625,0,0,0,0.25,0.625,0,0,0.625,0,0,0.625,0,0,6.166241115
0,0.5,0,0,0,0.625,0.125,0.125,0.5,0,0.25,0.25,0.25,0.25,0.125,0,0.5,0,0,0.5,0,0,0,0.375,0,0.5,0,0,0,0.375,0.5,0,0,0.5,0,0,0.5,0,0,188 .58610 66
0.352941176,0.117647059,0.235294118,0.294117647,0.117647059,0.117647059,0.411764706,0.235294118,0,0.294117647,0,0.352941176,0.529411765,0.117647059,0,0.176470588,0.117647059,0.235294118,0.117647059,0.411764706,0.235294118,0.176470588,0.235294118,0.058823529,0.235294118,0.117647059,0.176470588,0.176470588,0.235294118,0.058823529,0.470588235,0,0,0.117647059,0.294117647,0.117647059,0.235294118,0.117647059,0.235294118,275 .258 281 2
0.189189189,0.243243243,0.216216216,0.324324324,0.108108108,0.216216216,0.297297297,0.108108108,0.216216216,0.216216216,0.351351351,0.108108108,0.378378378,0.162162162,0.027027027,0.162162162,0.27027027,0.189189189,0.162162162,0.378378378,0.162162162,0.297297297,0.189189189,0.189189189,0.189189189,0.27027027,0.162162162,0.27027027,0.135135135,0.243243243,0.324324324,0,0.054054054,0.243243243,0.27027027,0.135135135,0.378378378,0.189189189,0.054054054,6.009487353
0.173913043,0.086956522,0.391304348,0.173913043,0.217391304,0.260869565,0.173913043,0.304347826,0.173913043,0.130434783,0.347826087,0.130434783,0.304347826,0.173913043,0.130434783,0.173913043,0.173913043,0.304347826,0.086956522,0.304347826,0.173913043,0.304347826,0.260869565,0.130434783,0.391304348,0.086956522,0.173913043,0.260869565,0.217391304,0.173913043,0.260869565,0,0,0.260869565,0.260869565,0.130434783,0.130434783,0.347826087,0.130434783,40.06298577
0.078947368,0.184210526,0.289473684,0.236842105,0.105263158,0.157894737,0.210526316,0.157894737,0.105263158,0.157894737,0.315789474,0.157894737,0.105263158,0.394736842,0.078947368,0.236842105,0.184210526,0.184210526,0.105263158,0.263157895,0.236842105,0.052631579,0.315789474,0.105263158,0.263157895,0.210526316,0.105263158,0.184210526,0.131578947,0.289473684,0.210526316,0,0,0.236842105,0.105263158,0.289473684,0.236842105,0.236842105,0.026315789,64.051018 21
0,0.12,0.36,0.08,0.24,0.24,0.16,0.32,0.16,0.24,0.28,0.2,0.28,0.2,0.04,0.04,0.16,0.32,0,0.2,0.28,0.32,0.04,0.2,0.36,0.12,0,0.32,0.04,0.2,0.16,0,0,0.28,0.16,0.2,0.12,0.24,0,12.513 360 29
0.296296296,0.222222222,0.259259259,0.37037037,0.111111111,0.185185185,0.481481481,0.148148148,0.148148148,0.259259259,0.333333333,0.148148148,0.407407407,0.148148148,0.074074074,0.296296296,0.222222222,0.259259259,0.074074074,0.37037037,0.185185185,0.37037037,0.185185185,0.259259259,0.259259259,0.222222222,0.296296296,0.37037037,0.185185185,0.259259259,0.444444444,0,0,0.296296296,0.222222222,0.111111111,0.37037037,0.148148148,0.148148148,3.107286383
0.153846154,0.307692308,0.307692308,0.076923077,0.230769231,0.384615385,0.153846154,0.461538462,0.153846154,0.230769231,0.384615385,0.230769231,0.461538462,0.153846154,0.076923077,0.153846154,0.307692308,0.307692308,0,0.307692308,0.307692308,0.307692308,0.153846154,0.153846154,0.307692308,0.307692308,0.153846154,0.307692308,0.153846154,0.153846154,0.307692308,0,0,0.153846154,0.076923077,0.076923077,0.461538462,0.153846154,0,3.311391523
0.153846154,0.307692308,0.307692308,0,0.153846154,0.461538462,0.153846154,0.461538462,0.153846154,0.230769231,0.384615385,0.230769231,0.538461538,0.076923077,0.153846154,0.230769231,0.384615385,0.230769231,0,0.307692308,0.307692308,0.307692308,0.153846154,0.153846154,0.307692308,0.307692308,0.153846154,0.307692308,0.153846154,0.153846154,0.307692308,0,0,0.153846154,0.230769231,0.076923077,0.461538462,0.153846154,0,26.561 292
0.15625,0.21875,0.3125,0.375,0.15625,0.21875,0.4375,0.21875,0.15625,0.15625,0.28125,0.25,0.4375,0.09375,0.0625,0.15625,0.21875,0.3125,0.09375,0.28125,0.25,0.40625,0.15625,0.09375,0.3125,0.21875,0.15625,0.375,0.15625,0.09375,0.21875,0.03125,0.09375,0.25,0.25,0.28125,0.3125,0.125,0.0625,400.4986026
